label,stage,variant,H,W,K,seed,rep,exit_status,min_pct_enabled,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-misses,instructions,cpu-cycles,context-switches,page-faults
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,9,0,99,214659582,1026178,216753022,8549683,1425181834,676006741,3,49302
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,10,0,99,214917878,1041462,216964894,8548492,1426525737,672908850,2,49301
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,11,0,99,214680851,1040743,216774462,8547951,1425316260,674370024,2,49303
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,12,0,100,214393785,1000539,216418342,8523831,1422836645,674182065,2,49303
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,13,0,99,214750273,995657,216845813,8543675,1425799731,673610054,1,49300
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,14,0,99,214615319,961814,216715634,8547256,1424941873,673642503,1,49300
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,15,0,99,214906184,1008117,217007413,8550740,1426860144,673785549,3,49298
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,16,0,99,214834628,973356,216932640,8553991,1426361099,672750165,3,49299
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,17,0,99,214641404,997262,216737880,8540125,1425083233,672858792,2,49303
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,18,0,100,214379735,974925,216407596,8526118,1422753190,674375965,1,49301
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,19,0,99,214674497,1011880,216764956,8552462,1425258435,676437135,4,49299
simd128_v2,simd,conv_simd128_v2,4096,4096,3,1234,20,0,99,214845697,1029459,216935227,8542253,1426373870,675278947,4,49298
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,1,0,99,857137873,5189423,865754127,34063412,5693226655,2703640515,2,196774
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,2,0,99,857411638,5256414,866047052,34064181,5695118918,2694297503,5,196773
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,3,0,99,857174422,5352178,865811529,34063523,5693538338,2686203326,7,196775
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,4,0,99,857208103,5225218,865845827,34059379,5693773487,2690703647,4,196775
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,5,0,99,857405624,5231209,866038321,34087632,5695015544,2700867563,4,196772
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,6,0,99,857412614,5257230,866052550,34064198,5695134089,2685964991,6,196771
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,7,0,99,857416064,5193088,866052998,34064382,5695106952,2700858464,8,196771
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,8,0,99,857269828,5242598,865907535,34048769,5694180806,2696857051,8,196772
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,9,0,99,857464682,5590530,866099939,34103132,5695426364,2698594052,3,196774
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,10,0,99,857438777,5240303,866073188,34053944,5695258211,2687325959,3,196775
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,11,0,99,857240377,5300718,865864711,34045286,5693876523,2690950893,7,196773
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,12,0,99,857158859,5423443,865792805,34074469,5693443067,2706417932,5,196775
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,13,0,99,857349262,5606872,865987238,34049964,5694737340,2686089470,6,196773
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,14,0,99,857425035,5265492,866062959,34078871,5695212640,2697459107,2,196772
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,15,0,99,857516467,5501222,866138145,34055680,5695691671,2705979328,4,196774
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,16,0,99,857286953,5329818,865917317,34061274,5694238467,2696546957,8,196773
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,17,0,99,857260741,5251335,865893011,34063062,5694133462,2687176742,6,196772
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,18,0,99,857595222,5245565,866032584,34065937,5694823503,2693591879,6,196774
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,19,0,99,857454807,5284841,866083467,34112617,5695325724,2703930368,4,196773
simd128_v2,simd,conv_simd128_v2,8192,8192,3,1234,20,0,99,857221164,5236785,865856082,34065081,5693857728,2684140494,5,196773
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,1,0,99,3428333601,34196999,3463908810,136130621,22778642391,10739032499,21,786631
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,2,0,99,3428156618,33999631,3463683630,136092901,22777152983,10754768806,17,786627
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,3,0,100,3427949364,34030024,3463395344,136104591,22774999982,10746218006,23,786628
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,4,0,99,3428376656,33690783,3463909783,136116308,22778602051,10752852431,16,786628
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,5,0,99,3428439455,33902620,3463966326,136133487,22778933609,10750383075,18,786629
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,6,0,99,3428291917,34586898,3463838411,136119014,22778246435,10747338054,16,786627
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,7,0,99,3428349219,33881606,3463884503,136063213,22778450967,10741767638,22,786630
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,8,0,99,3428072556,33842771,3463604163,136096673,22776653601,10764964782,17,786632
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,9,0,99,3428218394,33950405,3463709914,136205055,22777255927,10763003760,25,786629
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,10,0,99,3428388469,33741500,3463903826,136111156,22778568426,10749964421,20,786632
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,11,0,99,3428262836,34338950,3463796318,136270236,22778009544,10742421216,19,786629
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,12,0,99,3428274369,33761698,3463807701,136141444,22778074724,10767674450,14,786626
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,13,0,99,3428272393,34086782,3463804878,136046883,22777981815,10731821619,18,786629
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,14,0,99,3428269741,34395809,3463813597,136115007,22778089166,10755780950,14,786627
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,15,0,99,3428194192,34082524,3463718459,136049225,22777317035,10732947095,18,786627
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,16,0,99,3428287699,33693964,3463820203,136144046,22778065851,10742077732,15,786630
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,17,0,99,3428413736,34331549,3463938487,136066491,22778796763,10744678744,21,786630
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,18,0,99,3428310319,33898544,3463845782,136225661,22778229117,10743189090,10,786629
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,19,0,99,3428388832,34158577,3463900662,136135037,22778529571,10765418812,19,786628
simd128_v2,simd,conv_simd128_v2,16384,16384,3,1234,20,0,99,3428238103,35558630,3463757719,136234604,22777655249,10751023088,22,786631
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,1,0,48,724343,17390,563997,20706,3254599,2875053,1,143
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,2,0,58,624165,15947,482784,17879,2792704,2476366,2,142
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,3,0,56,618830,17411,481505,17966,2779791,2587118,1,142
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,4,0,69,627570,17729,485244,18015,2779006,2645729,2,145
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,5,0,58,602503,15619,469032,17596,2706874,2488969,1,140
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,6,0,57,619743,16407,482967,18027,2781945,2498005,1,143
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,7,0,50,697809,18439,543914,20266,3134781,2769781,2,143
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,8,0,57,617277,17006,480548,17817,2772220,2516160,1,143
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,9,0,56,625109,16250,487221,17895,2807108,2434971,1,144
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,10,0,58,598627,14615,466639,17441,2686595,2523227,1,141
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,11,0,98,597599,16984,451590,16614,2585867,2583085,2,142
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,12,0,57,609948,15869,474899,17611,2738264,2514247,1,140
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,13,0,56,630018,15406,490214,18312,2829628,2356301,1,142
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,14,0,56,620205,16540,482769,17816,2786369,2626378,1,141
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,15,0,55,632875,15377,492700,17281,2841230,2671399,1,143
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,16,0,56,627717,17412,488597,17892,2815605,2502648,1,144
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,17,0,56,627523,14768,487960,16862,2816366,2320956,1,142
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,18,0,100,604142,15487,455522,16734,2610161,2381134,1,144
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,19,0,56,627970,15101,488512,15865,2819789,2215304,1,144
simd128_v3,simd,conv_simd128_v3,64,64,3,1234,20,0,56,633329,15170,493511,15369,2843685,2241893,1,144
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,1,0,91,765141,14894,612458,20099,3686717,2599478,1,179
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,2,0,63,778712,13149,646292,25341,3987534,2792094,1,179
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,3,0,65,759173,13224,629374,22877,3884744,2930255,1,180
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,4,0,62,812990,13918,675197,24019,4150246,2897804,1,178
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,5,0,62,792178,13797,657265,26189,4060819,2901255,1,177
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,6,0,63,783185,13582,649824,25015,4009036,2721621,1,178
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,7,0,63,784277,13563,650428,26194,4018910,2790559,1,178
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,8,0,59,832298,14795,689867,27995,4260434,3195568,1,180
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,9,0,100,736367,14434,585736,21391,3522988,2647182,1,181
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,10,0,63,784937,13647,651163,24156,4017200,2754726,1,179
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,11,0,62,793268,13834,658510,24273,4062956,2742608,1,179
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,12,0,82,781361,15734,628408,22572,3812229,2839654,2,179
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,13,0,62,793826,14350,658649,25583,4061531,2879794,1,179
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,14,0,64,767245,13435,636187,25610,3929740,2827008,1,175
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,15,0,64,772794,14328,641667,25648,3957568,2773517,1,180
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,16,0,64,772304,13488,640594,25464,3955699,2787361,1,180
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,17,0,100,731022,14384,581404,22234,3500346,2757495,1,176
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,18,0,61,808571,14010,670302,23912,4138490,2700171,1,180
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,19,0,63,788039,13574,654094,24642,4035765,2676782,1,178
simd128_v3,simd,conv_simd128_v3,128,128,3,1234,20,0,61,809938,14233,671640,24410,4147856,2680599,1,179
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,1,0,77,1389234,14409,1244782,54001,8257388,4650258,1,327
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,2,0,78,1378899,15210,1234505,54611,8197769,4700135,1,325
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,3,0,75,1429498,15061,1281381,53205,8505557,4593377,1,325
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,4,0,78,1367319,14029,1224140,52263,8133288,4584036,1,325
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,5,0,76,1404448,14361,1257305,52052,8347755,4605938,1,325
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,6,0,77,1392937,14556,1248032,52231,8286394,4514621,1,326
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,7,0,76,1407361,15366,1258712,52216,8356313,4630501,1,327
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,8,0,77,1402664,14460,1255269,52764,8328530,4871458,1,326
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,9,0,77,1390133,15087,1244343,51817,8256851,4731870,1,326
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,10,0,100,1318354,16926,1138886,46730,7386869,4603158,1,328
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,11,0,77,1392033,14150,1246626,51775,8273087,4430973,1,327
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,12,0,76,1400357,13911,1255308,52355,8333519,4490910,1,326
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,13,0,90,1375623,16917,1198131,48078,7813215,4503686,1,324
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,14,0,100,1315609,17442,1137053,47294,7376147,4680129,1,324
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,15,0,77,1394314,15765,1249649,52858,8288657,4505457,1,326
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,16,0,100,1315891,18856,1136651,47448,7378311,4692805,2,324
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,17,0,77,1396830,14638,1251263,52914,8305100,4531958,1,325
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,18,0,77,1395575,14398,1249365,52520,8290601,4552072,1,327
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,19,0,77,1386591,14121,1240781,53092,8236639,4554615,1,327
simd128_v3,simd,conv_simd128_v3,256,256,3,1234,20,0,93,1352081,17709,1174583,49398,7651235,4650428,2,329
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,1,0,90,3722255,25442,3488171,156453,24008577,11947593,1,900
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,2,0,100,3598899,28893,3321864,146312,22659741,11515139,1,903
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,3,0,92,3620537,25404,3392629,151249,23347509,11371157,1,903
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,4,0,96,3653435,27927,3388672,149379,23177054,11588384,2,903
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,5,0,91,3691174,22748,3459032,154171,23811336,12184319,1,905
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,6,0,98,3637472,30343,3361116,150197,22930510,11934800,2,905
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,7,0,100,3598932,31573,3322734,148199,22656103,11563637,1,904
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,8,0,100,3603887,32451,3326306,149883,22677960,11690218,1,905
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,9,0,91,3691547,27061,3460151,159137,23816070,11709619,1,902
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,10,0,89,3741942,27252,3507387,158002,24142694,12032279,1,903
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,11,0,91,3690914,27052,3458744,156170,23808533,11811648,1,904
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,12,0,90,3720317,25991,3485910,157903,23990874,12039124,1,903
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,13,0,90,3731654,25959,3497509,157910,24075413,11851982,1,902
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,14,0,91,3693523,26685,3460800,156818,23818153,11867329,1,903
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,15,0,90,3713535,27568,3479275,158002,23947544,12061843,1,903
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,16,0,90,3705994,26964,3473199,156861,23902712,11873507,1,907
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,17,0,91,3686476,25757,3454744,156044,23774692,11972534,1,903
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,18,0,90,3697932,26599,3465191,156361,23852323,11718223,1,902
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,19,0,91,3719465,28023,3476076,158248,23871086,12100688,2,902
simd128_v3,simd,conv_simd128_v3,512,512,3,1234,20,0,90,3704899,26431,3472301,156805,23898887,11877254,1,901
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,1,0,96,13007060,64232,12376986,567245,86175496,42046161,2,3211
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,2,0,96,12941587,62103,12315926,560759,85763189,41214733,1,3208
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,3,0,96,13028018,61084,12391510,564783,86276406,42356177,2,3209
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,4,0,96,12994836,59784,12361334,561673,86073574,41906625,2,3207
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,5,0,97,12888206,68053,12244195,557103,85158685,41636094,2,3211
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,6,0,97,12933508,62000,12298527,560395,85589365,42085232,3,3207
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,7,0,96,12970018,60075,12343848,561928,85951514,41781013,2,3210
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,8,0,96,13013461,64230,12377722,563856,86179965,42219865,2,3209
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,9,0,96,12963725,60294,12336841,563253,85901105,42205800,1,3210
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,10,0,96,12964977,60586,12338247,562466,85916923,41988927,1,3208
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,11,0,96,13008008,53686,12373868,563628,86158715,45868722,2,3210
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,12,0,96,12949982,64000,12323258,562729,85804259,43302936,1,3210
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,13,0,99,12773482,66385,12106426,549616,84079608,41638221,2,3209
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,14,0,96,12977321,58247,12349154,562588,85986967,42381345,1,3210
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,15,0,96,12925162,58556,12300671,561068,85654678,41712132,1,3209
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,16,0,100,12742132,61189,12073250,549150,83834672,41720757,1,3209
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,17,0,97,12945956,60407,12291224,558345,85484655,43050866,3,3211
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,18,0,100,12745171,67212,12074187,547951,83848166,41280731,1,3211
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,19,0,96,12953573,59311,12325592,561618,85830969,42459926,1,3210
simd128_v3,simd,conv_simd128_v3,1024,1024,3,1234,20,0,96,12979803,61873,12350050,561898,85992491,41819495,2,3210
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,1,0,98,49645122,232942,47457792,2167300,331511263,163562037,3,12427
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,2,0,98,49644981,238302,47462624,2167096,331557049,163105983,1,12429
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,3,0,98,49663916,237671,47478745,2169280,331665164,163419853,1,12431
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,4,0,99,49470604,236913,47295828,2164157,330390691,162434056,1,12431
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,5,0,100,49253527,244196,47032140,2148833,328313757,162182558,1,12430
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,6,0,98,49625925,230556,47441383,2166152,331403479,162667942,2,12428
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,7,0,99,49408359,240600,47211338,2155849,329697054,162827487,2,12430
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,8,0,98,49668524,246180,47482623,2168797,331696543,163822086,1,12430
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,9,0,98,49691624,247004,47505110,2176855,331846778,163895564,1,12431
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,10,0,99,49421354,245371,47206223,2155734,329594734,162184120,2,12429
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,11,0,98,49680842,250496,47494996,2169836,331783860,163218939,1,12429
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,12,0,98,49664899,236392,47478532,2170056,331665831,163411969,2,12427
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,13,0,98,49635984,237568,47451704,2164458,331481884,163199910,1,12427
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,14,0,99,49470779,236631,47291920,2160610,330359686,162794176,1,12430
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,15,0,98,49680290,232366,47493116,2169710,331766380,163553380,1,12430
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,16,0,99,49458207,228008,47283339,2162664,330304804,162789444,1,12431
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,17,0,98,49778284,243171,47548773,2169210,332227856,163542153,1,12429
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,18,0,98,49690894,234668,47503571,2168165,331840945,163115812,1,12432
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,19,0,98,49555950,238931,47376971,2166599,330957492,162881156,1,12431
simd128_v3,simd,conv_simd128_v3,2048,2048,3,1234,20,0,98,49646188,230220,47465970,2174440,331586313,162530361,1,12426
simd128_v3,simd,conv_simd128_v3,4096,4096,3,1234,1,0,99,196116656,1016688,187653808,8555625,1311847188,653828131,1,49301
simd128_v3,simd,conv_simd128_v3,4096,4096,3,1234,2,0,99,195762769,975963,187340511,8543094,1309700037,650759134,2,49300
simd128_v3,simd,conv_simd128_v3,4096,4096,3,1234,3,0,99,196015725,956153,187581698,8560357,1311383806,650724040,2,49300
simd128_v3,simd,conv_simd128_v3,4096,4096,3,1234,4,0,99,195760361,970598,187334355,8543414,1309643172,650653864,1,49300
simd128_v3,simd,conv_simd128_v3,4096,4096,3,1234,5,0,99,195760900,947746,187337859,8540400,1309685681,649573855,3,49304
simd128_v3,simd,conv_simd128_v3,4096,4096,3,1234,6,0,99,195969745,934652,187534970,8549819,1311055127,651244314,1,49303
simd128_v3,simd,conv_simd128_v3,4096,4096,3,1234,7,0,99,196036374,992584,187600429,8550840,1311498447,649432332,5,49302
